business_id,growth_proxy_active_months,growth_proxy_review_volume_trend
v2UmYZ1rPT48IroaD0xZAQ,41,0.005450511286899479
v30UfHgDVZJSjLriIwnh3w,29,0.0018801843317972349
v3nYPLm8PkbbtQhsrqTo-Q,12,0.0040517075053058075
v45E6gg6MrAziTepkiWByA,44,-0.16403162055335968
v4GEm31U0iNmz7VrJiYirA,44,0.009850406788557432
v4QsKtLkKYrZYrqvivmsLQ,25,0.0006356648558483423
v4vrvaln4DkgkWLrxefAwQ,39,0.0010857592446892213
v5-iWb3HSIbnjMzQxYE4JA,13,-0.0044303797468354415
v5h4oxUGT7jYc5BVDLoEmw,8,0.058823529411764705
v5iurptJZo_7xm2Qm-3lgQ,89,0.035482258870564734
v61wRXqmrsBjoJrKkIHj9g,25,-0.3022222222222222
v6fxTp1bn-iVijDoTJix2Q,8,-0.01558441558441558
v6p8-3PmHnp5fHPTmU9hNQ,22,0.01677215189873418
v6tFMx_fKBcfiBagKb_EIg,41,-0.1253301320528211
v70BCKY2DJQ9Ve5C6Ab7tg,4,
v72qGvd53IxhM2m8aatOpg,54,-0.08306022335873081
v7KzbLoHo9zC2xRpWEEp0A,66,0.00229842475724356
v7NImH-BJ4xUcX1YkjmAPQ,28,-0.0031826518502535324
v7RMWJJ48HrX1gI8DXZbew,20,0.002850922662243417
v7YRuZlPMwbi82q5I15few,26,0.00045630045630045654
v7aaDOZICNYGTzyhPbQOgw,20,0.0025486250838363516
v7ibuvyZutqZ7pjMCH1exg,35,0.0007890791446382073
v7p5tXAdbk9b2HTPY3uB1w,12,0.0013226685732159614
v7wTLvdffjdgrQz9406a-A,25,0.0007398218959943684
v7x0W12mz6ui7l48SVLxJg,45,-0.0066730371078197155
v7ylWX_eN1onfskDYmdQxQ,5,
v8KUhfdzvPrL8hD_jVCFAQ,5,
v8ZUd9TePnvYSifCQFCueA,7,-0.005138055222088836
v92xgVl-BH_pQM486ea-9g,8,0.11188811188811189
v9UAZdHKNCeulbl_ajDgvg,15,-6.0752111135862025e-05
v9jNsSprsNpERYvyTOAzqw,4,
vA5MHe9LqNQcp8k_CaFkHg,73,0.011916056835331302
vAHGWua5eUbI0R06i-_GmA,8,0.007692307692307693
vAWxyiJuTrWsoX92GCvclg,7,0.0008585310627859804
vAfuyrsog38dv_q3z5YwLA,24,0.0016423995340710546
vAjNHtuCm1Pwu47PEOTwXA,50,0.0036337918251877865
vAoOqMPwfw1vYNxEh5pPxQ,47,0.002176096715409574
vBQNbW_aiKCteAp756VQgw,17,-0.0016188714153561514
vBXhE9sSxwSXnst_k_IntQ,12,0.0006473624354824597
vB_UoUN99zSI6jLqPbgOCA,6,-0.0392857142857143
vBn7oOLot5NI77NgChkqwA,21,-0.028291316526610644
vBwDwbU52z6Daw29McXCCw,11,0.0007692307692307679
vC98a0bIcSDVfX3dOuuAkQ,18,-0.006031942740803503
vCHNWdW-ys-nWUx3Cpvk8Q,106,0.012000858737655646
vCUz-pMC7qqvFziAPDpdRA,5,
vD3tpOWXwdQsdqKTuFFR9w,9,0.0013179282168431228
vDEumX1eZTZC6VROCwnnZQ,6,-0.43636363636363634
vDFMen3_UvgbMvMOjkVMyw,35,-0.001219235710507091
vDNjPeAgmSAXPNHt6U0mHg,8,0.0020511017346460385
vDRbIZgQkohfjt2ctVLn1w,14,0.007326007326007327
vDVTecHXPkKp9OkVXX_boA,12,0.007728494623655913
vDiD0bskBRmJMawAK2YWNg,30,-0.00285099846390169
vDqnQGBfPUOUichR2KbDTg,7,-0.005427702996092053
vENOp1HN7jopRAiuxw-61Q,6,-0.022588522588522588
vESmLNVMC9q7ZYKIwOtO8w,5,
vEeUKQu1R6TgMJb9preNGw,30,-0.0018820190053066765
vEfA3V3pCrnigUFlLJ3gLw,94,-0.0030047759617923063
vEgKBcuZxPsaExMXBP0SgQ,57,-0.0022044218233504866
vEyfMDd1u00EwCRGbpz36A,27,0.001501523497011602
vF9PBhB_5SrQHbCXtyYijA,5,
vFDCP9D0UYsnqBw57Mp8DQ,17,-0.0004788889775720324
vFDGCmR5iH34PdoBhTYh_A,45,0.00284806625468224
vFMtdAZLOPLJP-i6L6Jm-A,26,-0.0018799449992110539
vF_QwGltBpVesMMGclzB9Q,145,-0.030694721567204795
vFaZ55TFdW5GxtsS_0VKXg,7,-0.0005788153579008298
vFyAR4mZYLx1ISZci6Mq-g,9,-0.015384615384615385
vGB3LpJCXte0OC9xx-VqyQ,24,-0.0003440860215053765
vI1BG1dJx8DPm4a1ljkfMw,18,-0.10739130434782608
vIT19IkXjNd39r55YTeq2w,18,-0.0006926661349229681
vIkcC2EmoOLptoKyfh6bGw,14,-0.00348283891870001
vJ3Jh0vXXeFWmo1PQ-N0nQ,24,0.00010677554925342519
vJKxxr2auAsbmLfis-PJnw,8,-0.005714285714285713
vJLv0SngNqbst2c5ck-csA,31,0.00265427409625095
vJqGJq1S5kw8miW2TagRww,12,0.001186302338568705
vJsTzkbgYdcLdCB4rnBv6g,116,-0.011056117113976995
vKLxREcqvvqeNHOVvWw1uw,24,0.0010366530914476127
vKOFm_lNZqwhQEUv0bVkfw,8,-0.0731924360400445
vKPXJCvlFvQWOx3-zNaehg,17,-0.0014596680969454737
vKZhZqCa6bcdFieu0NYh0A,11,0.0022774327122153212
vKb3AI6aBwQ6GGOMSNlxKA,18,-0.01427644386761843
vKewfGh-UuMpDbZTbz1KeA,14,-0.13759398496240602
vKfBhC5M_OiDGdbpF5hmWA,5,
vLVl8wvXWU1nYCair-8r6A,8,0.001085972850678733
vLo4nFhbaIq46-Sg01XOHQ,5,
vLpLGCbAtuxFzu2ka138aA,27,-0.02424163857920664
vLrX2e0GSSiHiOeWDgmiPw,16,-0.0030674087816944962
vM2wY0rll14F8sZIvJGG5w,9,-0.06009852216748767
vM3W3-ILN10eaF1HVJ8m_w,10,0.0006131639258574242
vMBNua_gGR8F6CP1_iPH4A,8,-0.0046870181930311425
vMlxQDOMPZOXJ_LqAHJUnA,5,
vMmWKCwoGsFnmDTot4K3Ag,6,-0.0005711022272986866
vNUffj8UQoUS8iVTcMK0QA,8,0.0014880952380952387
vNeZt3C8-LZoNPKDlqxSsw,5,
vOIREhuiq543Q5qXRjoFIw,31,0.010896697388632874
vOa5-do5qhRMGWhn_x0_Vw,4,
vOzoWhLhsGyyR8DSvU3nNA,5,
vP-qZ48IT3ceipA2vg0wNw,78,0.006878318989196118
vP0EREbfTWAeK51PTaQeMA,26,0.0013148863923707684
vP0Un0I4ttXgjEnYbmwUIw,60,-0.0023519466958380982
vQNRMrVD7tQTCmYkYBMLyQ,48,-0.002994678966762715
vQsKUW_hYWQ7cRmUEF1QSA,5,
vR43f5X0ZZHZ3Si8MpXzew,7,-0.0023796932839767315
vR9SKMvXCXyrl6u5ouWHBQ,25,-0.023463957426221576
vRTkeaKjMkiSf0EAmioIGQ,41,-0.00012364021953473582
vSGXzJCyIG7iaa26TsC4Eg,8,0.0005520794994479203
vSeqFqyLIxBeKNAbAQzmFg,5,
vTabvTis-QrZL-NYXe8rhQ,5,
vTpA-4yzldOJEXHFEOO4QQ,5,
vTu1LveMWZVjXlMzFvg_-w,30,-0.012311901504787958
vUBnjutMeNiBRSB-7o1imQ,29,-0.07429149797570848
vUc8E20T4d4HlHv2h2cyqg,28,0.06158334008589256
vUkiYPpbkMXA99WneLSGkQ,169,-0.004930564802268282
vUrTGX_7HxqeoQ_6QCVz6g,51,-0.36271493212669687
vVDuxBvheADnCmNuZUy6zQ,59,0.0021030293961612234
vVLquxE6dPVhZZ5ZqTol9A,5,
vVfP0O7SvcBphLYQ6CFNKg,57,0.014330987364695229
vVfy055EfLMdd0yJYHxiMQ,74,-0.10494768389505232
vVrnNrZKh_2v6TTSknZnAw,77,0.0015254011289390647
vW8QL56poD7QxFbz8VY40A,5,
vWERGBrcoWgRBzWdd_yWWQ,20,-0.00919206579583938
vWF2QhXj6tzN1hVmBFRNOw,11,-0.04545454545454545
vWJ-P40HT3FPXNlqFhyWEw,18,-0.003509599509410821
vWKTTbYHSi2tGA6hksCRkA,54,-0.006592512208355942
vWnnHbWZETzYwyaOxixlqA,10,-0.0010972001802543156
vWrudsXK0uIDHDsJymRPaQ,16,-0.003173629295264389
vXExv-M2X53sBy1PH8yBfg,11,0.0005587038071673731
vXMedaVdLTrgpcSFmKrlJA,19,0.00015716977059500293
vXQBq0NPscuLfh1nj-aXmA,9,-6.294256490951837e-06
vXb4OWsjPoiBtmarfexj-g,118,-0.02824383990884489
vZM0-WmQsr51tOoKAcOBFQ,10,0.003365384615384616
vZd1_LWEn7ae2feeXLNCRw,6,0.0006299959355100935
v_LOlXjMbIwqUbK96Nj14w,34,-0.007521565327161792
v_PY4Lw53nf6Nej9is-3tw,17,3.9448769198401147e-05
v_scBvvSX53Dz2ze_nctoA,43,-0.000426951361792191
va40jWz1dr0CHG4fIJgaHA,20,0.0007932310946589112
vaR64eC4ltP6ieWz8WFEYg,10,-0.012447902195054183
vaagry98q-pJHzoU8WX0HA,5,
vaoSpYVAFXLvRfJGK1IF2g,22,0.02033870837047241
vby0d_pi7OL5dl9tSy06eQ,3,
vc9FdBs9ApeeiuD-CjqJbQ,14,-0.002203136669156087
vcQeRiP1BCffzn73adUcJA,8,0.038461538461538464
vcbuzG5x11g68U23YF5T2g,5,
vcyyzUqEiCTSrFmHgqvxpg,39,0.004298977183320221
vdAN6puqt3yy8Pha1TR1xA,13,-0.0009796654957945276
vdG1rGWbpVyTrFmCQomdnw,11,0.003883128332143908
vdLG5B0Csu4CGrCDd5IFIQ,31,0.002312001893789946
vdNAPM0kjeY0XJtyvA4B7Q,6,-0.0010914739095755845
vdZx3b6EFdzBUefn5sEnrg,40,-0.00047593865679534643
vdpxxb6fxjYtJMnW_V0GZg,70,-0.018399862287932982
ve6DA3l08JvhROGdjhYviA,30,0.023265161746736127
veLho7eH9YvS4ylnJ8LsLw,6,-0.018878299120234605
veMkbZDBlV2cV1hdgYNb5w,14,-0.0074909963985594205
vejODO0L4F5tcnDkBq1_Ig,60,0.0016323643437215192
venPzXm05ZfVFeN5PYA4Iw,5,
venWfi69QVylbyrvaPt0nQ,85,-0.051757396235957084
vf2dlfdopFlerxozUwgPDg,39,-0.020788704965920154
vfD5iPMQiBI8fMguz2QU-w,9,-0.0006251981261667433
vg3JmN8hAiOV1suoxTi1yA,59,0.0013624872779802399
vgJDi6bYu02k6h9_ZodulA,5,
vgNNwYjdZ_waBvgUcwtefA,119,0.00401264272900709
vgSfuvMzkNPJd7YAht31OQ,17,-0.15067079463364294
vhDWGF-8BfsxvS7Zo5Wv2w,86,-0.13786176370446032
vhE94NRER_4utAtbryLOiQ,19,-0.0004290385725435072
vhLb7LMjg3C0lvP7cBQXdg,48,-0.0014316436251920121
vhLq2M_NAAHLsLVNDER92w,35,-0.013553926297511093
vhOXL8_Z5goUiv9MNaD80A,15,0.005738615327656425
vhd7sbDlz9gT453ITmCa_Q,8,-0.0033607169529499626
vhqncPOiK-3_p_nu8dr5Sw,15,0.002402738214871287
vi14DaZRV0TGL01-QiiMuQ,4,
vi5NnZBtUaBoYfbY6EPTLw,47,0.003000439394890465
viC-j3vKaSl2rUuR0gFWNQ,6,-0.0003958608236683104
viTvepI8TEHvl8nwiewX6Q,24,-0.00037758618774917917
vixUPc4ab4eeFVWnM4cngA,5,
vjHtDUObnrbDyzKMHUA6fg,8,-0.001900452488687783
vkPfTX9aja-XTb2PfpA2SQ,10,0.0014349727941960952
vkQ2Wp-lWuuJY4HOMXCUzA,5,
vl4uDnmI6lM9zBcAR--84w,77,-0.01883360085607276
vl8yqlsaXgj9OGxXH16pjA,20,0.0012721272127212725
vlGBKK9Ti07MYibNQbTq5g,22,0.006637806637806639
vlKGv6VOoNVwPDzqee6n9g,16,-0.0004408393581378946
vlOI4udD95JUGlmA7a6iqA,28,0.0003371847322753227
vlUDK6R08DZAmTzaIsFuPQ,15,0.00012685964709952734
vlaLpBMm4Hzz5PXkxBNzfg,9,-0.00025147163295200463
vlcU9doMaKNL_ITU5NPbtA,14,0.0007714669051878337
vlosej4eJvMc9aMmBGV2jg,11,0.001444655453065654
vmWDmLMnEJ0bEfEwqo-Y-g,5,
vmpC7L9ifa12joDqZR5LIQ,9,0.0016799292661361627
vn8O00X_24FOLSTojp4Sdg,56,-0.0011648223645894012
vnQgWhtfE2dkqooJEo39rw,14,0.0014409149305992892
vnZ3u25OT1SJruohJ-hulg,15,0.0024469577153770406
vneawF0o58vIBo015EYlhA,46,0.0017904326623886715
voBKS7xPilHv3iWD54SOfw,8,0.00029684601113172545
voI5HNsL96_s5vlCpa-Q-A,11,-0.42857142857142855
voWJKzJtD89HUAHEi0Kotg,7,0.00021596939405158581
voedsXPlAFPHdvjAgIV2zw,24,-0.002213188798554653
vpHpg05PViB6g9SYd93pnQ,5,
vpLMV6pHa1oI71jYaCVFzA,102,-0.01323333155394224
vpNJJNVgVmf2u1lfdFh81w,96,0.037261294829995344
vpV8g_SAY8TR8Jmzevuw5g,7,-0.0005050505050505049
vpfy4_N1PozCkvk2WDE_RQ,132,-0.001994362026253595
vq01cN9AW0AoyZ9dyr-jbQ,7,-0.00211416490486258
vq1BQyBIqALI3s9rBI4_cQ,16,-0.045429666119321296
vq28UnCEKii1j5wt8LA9bA,6,-1.357142857142857
vq73W-SHrwBgXzQ__0yV2w,36,-0.07799422799422803
vqzNQflkHpPchC_SVq8gTQ,88,0.003184867942100465
vr6wlGk_RDW6yWiQmbiiow,11,0.004235347985347985
vrDax0Opr-CFuvwp396L0g,60,0.0014121089085263909
vrQCClTDrPSbIHO-ub8qFg,69,-0.12768604220659016
vrcHVlHwjDIKCg5Hl1wJyw,5,
vrpwZHVR0H93peg03Zlnfw,18,-0.0006121137307311698
vrx-YThMm8N6pLr7YkXINA,13,-0.0035118525021949083
vs0uV4vwkv0eKB5FIyI3ug,12,-0.0022559283935116746
vs74TKPvUn41cCTb9Odjpg,9,-0.01389308366052552
vsdYVJC_1FU7yGrKVpYQyQ,20,-0.0022210470650449493
vsjZ6QzDk-gZwh3b1a9r0A,11,0.004081632653061227
vtRXIGKj4Jv8B7ysC7q1Dg,6,-0.005023904059638604
vtSisxaozZ7HWpBl_W7VaQ,153,-0.007848049793075402
vt_esoDw6HG5ClM12OPkMg,57,-0.0013441344134413437
vtfv5u6uGa-Zrw2QW5vYzA,5,
vuE1iseFrgNPumUEfHIZZQ,74,-0.07103840682788048
vuSp3ILoi1iryDH-CeRGEQ,6,-0.0008547233326320227
vufXnNdvRl_Y0wAj_wLzOg,25,-0.04378762999452655
vupqhNCiMfbQXBl9C-y4Ag,20,-0.0014353140079602694
vvMG0sIw2Yw7iXaE14K46A,33,-0.0010271699322468412
vvfXLBxn_f_02b3jDMHBpQ,21,0.006203890006706909
vwAhm3pRjCEz_jNXr9vMaA,66,-0.04466246624662467
vxWjLZMn3uzDQyOjAdwq3w,132,-0.005394024442271704
vy0IlrE3Zl44HwxbsZhh2g,74,-0.0023487864045139586
vy_rin8cRkzrUSmcVpFpJg,39,-0.0029451738799735664
vz0oI7GR9AOtmJpO5o_Ucw,38,0.016163583252190847
vzj9FLQwxNpQfy_24C8mxA,10,0.000511197663096397
w-1f4fPybV9MfVqDnCsTdA,44,0.0015683817876363223
w-4oUyYk-0wN3Gg0YN4M9g,25,-0.01967435549525102
w-CmycB7MHsz_Ld5vAXyRQ,8,-8.512087163772556e-05
w-DEeeCRDlKoyO2P7nTKdQ,55,0.0011101532507643932
w-Dv99PHEAnrqNwStTZsdw,8,-0.0011272309779772468
w-Ru1pGSt9frPdCtcZNHVQ,2,
w-uIQBEDvCd_XLNdzg8olg,45,0.018410462776659954
w0MduHbQNWZkYl66jZIiEA,93,-0.01272640249892939
w0XIMGG5xwEwFdbXzkp8mw,15,0.005482986615062084
w0zKpH49tW6Y-b6ZJzKMFw,59,0.0002924442042371093
w11Otihc6hePFT37pPc8Cg,8,-0.0003282634861582228
w2c286TS4vS_2QEse8d6ew,6,0.0015384615384615385
w32t3LyWYApFIr-aldKUVA,10,0.01579532814238042
w3R4cgg_HPI0F55PCLpufA,11,-0.0026293978107405185
w3dtTa8Xfmvo01xMu4Kxrg,17,-0.0007648593914459039
w3giBYDmPWWnsNq5Sr2KQA,63,0.004317200636219041
w4NsEeqUfkHqKDXiBKpuKA,7,-0.002016129032258064
w4eReKam-skGORjv41A7KQ,20,0.0005353227597596744
w54Lw6fQqJ-WKmTkizL2FQ,3,
w55VlTgAoRXPnqFte3j9ew,60,-0.14068863383931876
w5FjaN7TdoduMUD0CYYD8g,10,-0.09849624060150378
w5Snu90GtjHct36NewoXwA,6,-0.0002098988287645356
w5UWnbTFwgLqrbuMuQGvOg,12,0.00018990775908844253
w5fyVRnGWXl_ldGt0Hu5uQ,26,0.0010883366588064578
w5wfWE6skJDi_-mS56DB-g,52,0.0017857142857142857
w6MkrKwuc3R8rmR4KLl1Ww,29,0.0013301971506305874
w6WduajsiHjcFN4WxgRTkA,5,
w7YJh9KtNpilpBlD7OTvxA,41,0.00014840555356413057
w7YOraGDdCx1KJ2gFgu1pw,31,-0.0036425926392422603
w7kKNELhnc00MwPOQhaZpQ,45,-0.0990657500440684
w7sn5HKh0p22jKf8k-7vaQ,5,
w85pPE4Hy6TNf99vg3jeVg,36,-0.010151035097972869
w89QueMvn2bq2dmnTz-Mww,42,-0.0023435650595754753
w95-wGc1hJ31fRNajtEtOg,11,-0.19230769230769232
w9GI3f5z_I3h1FvJo0oc8A,51,-0.0025412306964206714
w9_EQB0SuAFYxPMcfY_P_g,59,-0.01238479262672811
w9hS5x1F52Id-G1KTrAOZg,21,-0.07402597402597402
w9o0TzusrCcaeniqyW4NCg,17,-0.0009647495361781074
w9yjK_llCIvSPkEsx9qJrA,22,-0.0007933569577405194
wADYKG5qIyJcq7iisTPlPg,53,-0.0009373757663256125
wAIZDurYmEeSR9vQxge89w,4,
wATz5hBUiCzJpEil-TIVdw,10,0.002532395409107738
wAUkOyvAoyE6F7zuQ3g_UA,16,-0.05336617405582924
wAVlWqMnVk4A8Vqza5ItSw,8,0.0005851966911100678
wAgw6Ufvgnnh6HoTzHvM1Q,22,0.003531048571730478
wAuDCL64a2D1C7CEPzsZhA,9,-0.0032833020637898693
wAxs2JRqxdj_7Hr0nRYuAw,9,-0.0023529411764705876
wB1Tin0OW1JRpaKM-E3ZYA,161,-0.008236526375928397
wBGJ2BCHU0jGPpUKjL_bmQ,9,-0.0026146605555384646
wCH3LUgCzuGWcs8Ov_Q5uA,24,-0.024162895927601815
wCiDByT7h9zSFvWzBJwJog,8,-0.0006530185783785545
wCluBbW9nzS7MEMFltMwJw,62,0.0007421150278293132
wDIoXmmJ2Pfc_OebquhIYw,31,0.0021578946625625734
wDNMIOy1Y4HxqeD8cBjfrQ,5,
wDaZZM-R-DvhoWR8y8q0mg,55,0.0035313627938737685
wDdtwWo-TxHifDoMGx5Wdw,40,0.00536559569720499
wDhNKCkOObNSw54av90ZmQ,6,0.00024001536098310295
wDsyh_29ycKVC3pefiqO6w,102,0.00667009176912447
wEsDniqTgAc3MNb0p-RznA,8,-0.007863089731729882
wF978e1ynly8szIHIoLiRA,10,-0.004889228418640183
wFzRHd3HJ6m0g2dUW1kxlw,33,0.017767106842737097
wGnBaLvgH3hrq6C3AnO5Mg,71,-0.004411526328258457
wH8fxWLGeByU8W3nABHFrg,13,0.008060692271218585
wHCIR3lqhsYcX2cMu0fUsA,15,-0.0005107252298263533
wHkYLlZyPXllrQRlvidUlg,167,0.02667083160441794
wIqtSoKR8rwTmDCbqKHjJw,10,0.0016870536782041205
wJAK6B-dmgGrco3KYwvWXQ,44,0.004816361758858253
wJAzMFdnvEAOAxQks4jwuA,6,0.0018932055933218279
wJDWYnlaRgYNeas08Tz0cQ,5,
wJvkxHX_KSUwvsoEjrRe-g,30,-0.00023085802231627536
wJxy5gsCOIHoIH20yV80ng,4,
wKTKon1F5krJ35zAEtEqxw,40,-0.024378635642517188
wKdZzz1A4BxUfHibso0bHQ,20,-0.002137039971323481
wLMKPkH0t9kN-RLIJ26ORQ,6,-0.4999999999999999
wLjKH79HxgqsNzKh-rMsvg,24,-0.009986973512809378
wLmJGKsj4LnXldXj3ecK0A,36,0.0021731984367580996
wLqMLEOEtDSpYl9so6Yf8g,5,
wLzrd4ulKXJN4s_CzZAlgQ,73,0.0016002723867892387
wMOc7AiJXXKbtvVe8JQo7Q,14,0.0024099318403115874
wMQkdK2aNMvq2xoojC98Mw,122,0.003966171795425784
wMSpjI-SmWlhdOyU4vOs7g,47,-0.0008301436478681581
wM_9vWMHbevos_aBcG11dw,7,-0.0013883746760459093
wN2fnIUzL7VfggfesSG_yQ,64,-0.005308150562338044
wNj6mfivohSUpwP5AjmLoQ,5,
wNjjT9gIeWS2_-xYu96aBA,7,0.002375663334567444
wNtcmwEWxk-La909UW-BGA,31,-0.005899814471243043
wOT99C7ZqRf8SIfd5sRVlQ,55,0.00464721390589392
wOp0SwGeUFP3MTKXDwSmjQ,7,0.0012087163772557031
wOtGeoas3Q3_jmI3fji73g,8,-0.0005338173277104573
wP0SSjU7R-m9j-VRhOCzmg,9,0.034965034965034975
wPAaAbFbq5wfLfW0gnYU7g,10,-0.002207147919408729
wPSQ2EGGlpTpjC4fsICQsg,27,-0.04596774193548389
wPgAvTOsSlkRBi5W6F7wUg,23,-0.041506410256410255
wPi7p5fZyGTOjDU28IlTqA,138,0.00805262108829978
wPmeTBMlMsOh0K0LrWVPUQ,16,-0.0017170621255719611
wQWhY5vA3ESMh6qFHMYvrg,67,-0.0030366966207674173
wQhOqnrtMyLOFzmWSILmPw,5,
wR8V8u3_wv-yjR-CIHyY0Q,8,-0.0002734107997265897
wROKil5dFcY24ie52nzVjg,29,-0.0037644787644787636
wRknFYxBMmcN12ABgyLb8g,6,-0.015315315315315313
wRlOL_SMq_LT2lnTpxvPzQ,62,-0.017910296648779994
wSBOPm5hzdhvRsgIHxraJw,19,0.0009803501862237257
wSu5RMXnCjXGLvU4DEi5Ow,27,0.004155614500442085
wSuEwNNOTSH8LJcH1PJAYg,12,0.013833992094861662
wTCA2ZJsssbOCjG0h0ZiGg,38,-0.16261398176291794
wTVczLDput_PVOXrPiqdvA,15,0.000617200217037439
wTZMIjj8RHMamUO1WzLTlQ,8,0.0010595542564852027
wU1_0cp9riS3VL_StLkPoA,10,-0.0009954751131221718
wUMb_6v15-jBH14RAhkYog,30,0.005396480966083302
wUiJDkB_YUZEgTQshpUZZg,6,0.0002856530743412125
wUnLSg_GKfEIQ5CQQ770_g,155,0.011480259318434965
wUridsxK5ilsd8cJ2lIFQQ,35,0.0012075134168157422
wUzarCJUtAMcsR3Lt2B45A,10,-0.0015525403074615669
wVFy58Rt0x_ZGGLK_6VifA,19,-0.0035296981499513143
wVgo5MaohDWNuudZWWwfJg,30,-0.0011190007499062612
wVuY_KHHmKsXKIkZeiqIFg,9,-0.00015142690739662192
wVxXRFf10zTTAs11nr4xeA,46,0.0016216453767725306
wW42VhGDtIsYBUgjFLQOew,5,
wWAm80RMprporgLGK1OaCg,10,-0.0009120583717357907
wWTeWMAhnHBSENOHxuz5iA,9,0.0013331689348519643
wWWLeciVf0w-6nxu1_YosA,8,-0.17857142857142858
wX-P6NJ6gHt28Xej5yY4nw,23,0.0025921658986175116
wXFKcJEgCtsHuVBU56tjig,5,
wXKiStXyJo0zI4uCwpNFMg,8,0.0009537632179141615
wXMUeRbZRr9B6sBPRhvf4w,17,-0.0014990532295392387
wXx9-VOaJbkZJze-W50euw,6,0.0035534213685474193
wYJxaGAGhSaAf_6UG7bD9g,77,0.021086035466566438
wYiBubWapdyJnJTZhkzhQg,16,0.0013026113671274961
wYmOLW9oiuwPbk0H9u5_UA,51,-0.002806061434380018
wZ6EfAVljGcjT1JPbc9htA,26,0.001251778093883357
wZbk5vEGyxtGxLUJ09j-8g,5,
w_1UjetUIQ4hjEk0QdcyEg,4,
w_JNBcdRer2wZlKMiC4hHA,27,-0.11548987411056374
wa3q5TWk2uQITvYh73IwHQ,8,-0.0008612440191387557
waJ7fhSZaT-j2GvjoFZ7VQ,27,0.00037236918619479493
waPAecxML2o95uZhalnBtg,10,-2.4342745861733376e-05
waUa7Egg0WmvhkIzj4ImXg,17,-0.000997556490414893
waWvlZPOgPkfSTsnCju4aA,36,-0.47984826932195357
waafKhA-LtJSZXlECyfEXw,45,-0.006143194335169159
wadDHdeLQLZGMKQa9CE6Xw,34,-0.029414147962077627
wbCox5gNs_8refT-QhF6-Q,5,
wbDRmtxaKRpBOjutvV6TEA,170,0.02686858991450257
wbEsvQ-WTQ1M95QcRrApLg,6,0.009552757273122015
wbSbQhT70kIpJ3yChtybQA,6,0.0031158357771260995
wbxUJ8U6Ll6vbgF9ukihcw,8,-0.00039024390243902436
wbzPfKwxmaXxfR8B-TJRNw,3,
wc2XgFV0HnvgF127QHkSNw,76,-0.02210405094160683
wcL88nbU3PkGlQcZPC7kAg,21,-0.032773109243697474
wcmatdiNPFeo6HKNNF97Ww,21,-0.09478260869565217
wd1AqgQQdeoMCMEwvvs4ow,32,0.0003588995761207113
wdMuaYX5_RmPEx2FYgUTzA,9,0.0024072655651603023
wddI5aXd5CNkuHbz3n3hRQ,25,0.0012573527803896702
wdvScg_MH8F-PNfTNHJ1zA,46,4.393094056143743e-05
weWSsq0CJ8tYFJgYdZ3jMw,6,-0.0008162732229731942
wfMQGv1JYisUcYwGlNq9xg,22,0.0024133620390304877
wfaXAE1Kh7D5CYr-AsiSOg,8,-0.0029160895239483866
wg_2oIPo-3pIwj24qvYOaw,17,0.001417198845245385
wgoe4T_BDoV9lljhKo9gUw,5,
wgyh6_YZt_ByA9iBbX5i7g,20,0.00025192012288786486
wh9WMoi0ukhQy-kvjpC4uQ,22,-0.0009630818619582663
wiHD9cNZnyOS8i4r0nGqMw,11,-0.001243983709737134
wiI0GYhfuIjrBldrQdytWg,51,-0.01483216237314598
wie4Jr_xNJ220AXUfB6z0g,14,0.0004771400085457912
wiqiWDDBPNZ8N-19F0Dq0Q,14,0.0005052643078561771
wjGV_sRxlhLKgvOBA8PhYQ,65,-0.010292484265087005
wjJ4QBThuRUAz3m5-Wqxkg,13,-0.14085470085470084
wjM_MV5wAXaryDJ4QwL8zw,7,0.0040169133192389005
wk06Ac3RCipXqtgyqaSzxA,7,0.0009219840290198251
wk97-U9eVonoAyDyRQX3ig,31,0.00026773802442805225
wkKOXNzFjTgWLqZXl2MW1A,11,0.0007901668129938542
wkQb18eIMyb5Fvzg5LOlCg,20,-0.0406663141195135
wkoSjepdvk_tlkj7fi5NQg,8,0.009300798774482985
wlXbnp783kdjgY9hXOdYEg,12,0.0017537136803191843
wlmddk9BEW3dnxuaFwwjaw,22,0.0008786482334869434
wltU8uAAmMDhMAqBAuIZzw,79,0.0013897866839043312
wmVJ-R-kZmWbD65NyWM46g,37,-0.00166229610204898
wmshiKBSc-fW2F7M3WAyuw,25,0.0036319612590799025
wn8PDBejGwgX8pkUh7cJHw,8,0.014973262032085564
wnTVzPN7A6q1FZHI6a3FyQ,11,-0.022212495896706427
wnsvzUn2eqJqGJalrJiT4g,30,0.002219219240465729
woAHqun9kl4U6HuJUeRqCw,56,0.004040494938132733
woEzdPOYu5KmRHu1NjxKYw,12,0.0015278838808250568
woNKqqAki96qvJX3JONQfw,23,0.0044697408193452946
woTZpX92uByUgliPrh39Mg,96,-0.04187536400698893
woX1g_c-fxzhl15mKK_ILg,14,0.0017427821522309705
wocwfwSFrNfYJRyfYSi1Cw,76,-0.11614698806547487
wonHZWFcekpuzJUPsec8ng,14,0.003287397433200084
wopwoiKIllIzcggK7HkTmw,124,-0.014251300057780348
wpLrLT6fGsStEZkatC_k6w,5,
wpNlcIJiWlUlGxwafLKYYA,9,-0.0018471096931279125
