business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
p9Dd6AjOawHGGzcUntYr-A,Pho & Cafe Saigon,4248 Spruce St,Philadelphia,PA,19104,39.9522455215,-75.2091038318,3.5,183,1,"Food, Restaurants, Vietnamese, Ethnic Food, Specialty Food"
ojOQ0TTxPhiEVISLbNGXGA,Women's Health Care Group,7996 Oxford Ave,Philadelphia,PA,19111,40.0776027,-75.0860725,3.0,5,1,"Doctors, Health & Medical, Obstetricians & Gynecologists"
pq-vWtG-d6bvzCnE-dKShQ,Kai Japanese Cuisine,12 S 10th St,Philadelphia,PA,19107,39.950949,-75.1570348,4.5,141,1,"Sushi Bars, Japanese, Restaurants"
N9S8P_ff8ERsqzpyvK-pUw,Philadelphia Guitar Instruction,,Philadelphia,PA,,39.952335,-75.163789,1.0,5,1,"Shopping, Musical Instruments & Teachers"
9oWrha3zItGZe3xdGNbBiA,InksterPrints T-Shirts,226 Moore St,Philadelphia,PA,19148,39.9254934,-75.1505819,5.0,17,1,"Screen Printing/T-Shirt Printing, Local Services, Shopping, Customized Merchandise"
QXGnmsKYANxOyZBqM-zlJA,The Plough & the Stars,123 Chestnut St,Philadelphia,PA,19106,39.948524,-75.1437297,3.5,454,1,"Nightlife, Irish, Restaurants, Bars, Gastropubs, Pubs"
9tUPs9tYs1pzqqvAgjziQQ,Kenny My Carpet Cleaner,1520 N 57th St,Philadelphia,PA,19131,39.975391,-75.2354291,5.0,6,1,"Local Services, Carpet Cleaning"
4tU9hlfzrCpcGWTIm-OKVA,Rouge,205 S 18th St,Philadelphia,PA,19103,39.949638,-75.170671,3.5,495,1,"Breakfast & Brunch, Lounges, Restaurants, Food, Burgers, American (Traditional), Asian Fusion, American (New), Tapas Bars, French, Bars, Beer, Wine & Spirits, Nightlife"
vM2wY0rll14F8sZIvJGG5w,Traditional Szechuan Restaurant,4002 Spruce St,Philadelphia,PA,19104,39.951523,-75.2032843,4.0,14,0,"Chinese, Nightlife, Szechuan, Restaurants, Bars, Karaoke"
6H7A587AUkBnmxRJ4tHV2g,"Gerry Pascal, CPE",525 S 4th St,Philadelphia,PA,19147,39.9419044,-75.1488744,5.0,7,1,"Hair Removal, Beauty & Spas, Skin Care"
Yu401DtSmkXpJhgXnQcFrg,Joy Tsin Lau Chinese Restaurant,1026 Race St,Philadelphia,PA,19107,39.95544,-75.156989,3.0,398,0,"Restaurants, Venues & Event Spaces, Chinese, Dim Sum, Event Planning & Services"
JUiwOZynj3Wid_spJoxUug,Breezy's Cafe,2011 Reed St,Philadelphia,PA,19146,39.9342445,-75.1778899,4.5,41,0,"Vegan, Vegetarian, Cafes, Restaurants"
2cW157i_WdukZArr2eW1Qg,Roar Nightclub,720 Arch St,Philadelphia,PA,19106,39.9529135,-75.1524825,3.0,6,0,"Dance Clubs, Nightlife"
7eo0DMXbqr53l_30mnD8ZA,FDR Golf Course,1954 Pattison Ave,Philadelphia,PA,19145,39.9048734,-75.1836541,2.0,35,0,"Active Life, Golf"
hex9car-68VjhaBCxWJWjg,W P Cooke,4731 N Broad St,Philadelphia,PA,19141,40.025425,-75.147164,5.0,6,1,"Tires, Automotive"
JtxubrvRdst9xsmCZV6keg,"Atlantis, The Lost Bar",2442 Frankford Ave,Philadelphia,PA,19125,39.9825469,-75.1267973,4.0,73,1,"Bars, Pubs, Nightlife, Dive Bars"
EYc-VtaD12M38OBnqFS32g,Surf City Squeeze,2951 Market St,Philadelphia,PA,19104,39.9558028837,-75.1819517991,3.0,27,1,"Restaurants, Food, Fast Food, Juice Bars & Smoothies"
ueAkLzWFFTzQkq3jzyBlnA,Pho Xe Lua Viet Thai Restaurant,907 Race St,Philadelphia,PA,19107,39.9553922,-75.1546977,4.0,708,1,"Thai, Vietnamese, Restaurants"
Li0rvEbw0kGwYcwGM2HJxg,Indian Cafe & Grille,501 Fairmount Ave,Philadelphia,PA,19123,39.9633909,-75.1468081,4.5,39,0,"Vegetarian, Indian, Seafood, Halal, Restaurants"
f4d3IOHDiGQHMACtyVOtbg,Chop Shop,1930 Liacouras Walk,Philadelphia,PA,19122,39.982268,-75.155856,2.5,13,1,"Hair Salons, Beauty & Spas"
Xjm9AUpS1_bVi5PjTF0K0w,Soul Food Artist,8052 Frankford Ave,Philadelphia,PA,19136,40.04246,-75.0259933333,2.5,19,1,"Cajun/Creole, Soul Food, Restaurants"
_gQm87rcFS0V8c-yiKGgZQ,AT&T Store,1701 Market St,Philadelphia,PA,19103,39.953528915,-75.1685357138,3.5,22,1,"Mobile Phone Accessories, Shopping, Television Service Providers, Mobile Phones, Home Services, Electronics"
9St4eM436810TH4hE5sbSg,Old City Oyster Bar,110 Chestnut St,Philadelphia,PA,19106,39.9480692,-75.1430342,3.5,7,0,"Piano Bars, Nightlife, Restaurants, Seafood, Bars"
yibLWvjBEtmxSvanv8q3NQ,Libertad Lounge,1601 N 5th St,Philadelphia,PA,19122,39.975671,-75.1433112,4.0,5,0,"Bars, Nightlife, Lounges"
BDJe5GnHM__g0YyfZS3DkQ,Five Star Restaurant,6667 Germantown Ave,Philadelphia,PA,19119,40.0512612,-75.1848304,4.0,5,1,"Restaurants, Chinese"
oZ8ET_Z6UQi7qrW4OTOPtg,Kadillac Tattoo Deuce,6722 Rising Sun Ave,Philadelphia,PA,19111,40.0540417,-75.0915586,4.0,22,1,"Beauty & Spas, Piercing, Tattoo"
pQNkUQwI_YXmoukFlu3YoQ,Meritage,500 S 20th St,Philadelphia,PA,19146,39.9457655,-75.1750607,4.0,162,0,"Nightlife, Bars, Local Flavor, Wine Bars, Restaurants, American (Traditional)"
-5uzjjKUA-kt81j605d5Jg,Balance Chiropractic Health Center & Spa,112 S 20th St,Philadelphia,PA,19103,39.9515402,-75.1737556,4.0,113,1,"Massage, Active Life, Health & Medical, Fitness & Instruction, Chiropractors, Beauty & Spas, Dance Studios, Acupuncture, Yoga"
8jY6KM_74NZp6yomYtpouQ,Yoshi,1600 John F Kennedy Blvd,Philadelphia,PA,19103,39.9620123879,-75.200058746,3.5,43,0,"Sushi Bars, Restaurants, Bubble Tea, Ice Cream & Frozen Yogurt, Food"
pJrwr8WXv6HRbAhYazA9HA,Car Pretty,9915 Bustleton Ave,Philadelphia,PA,19115,40.0977999,-75.0301515,4.0,28,1,"Home Services, Auto Parts & Supplies, Vehicle Wraps, Car Window Tinting, Car Stereo Installation, Automotive, Auto Detailing, Home Window Tinting, Auto Glass Services, Auto Customization"
hcP48OHgtr-YbdDiQ81qBg,Red Zone Old City,35 S 2nd St,Philadelphia,PA,19106,39.948923,-75.143534,2.0,46,0,"Burgers, Restaurants, Nightlife, Bars, Food, Beer, Wine & Spirits, Sports Bars"
ZcoFKz51qDVS5xET5RxcwQ,K&G Fashion Superstore,7201 Roosevelt Blvd,Philadelphia,PA,19149,40.04262,-75.05493,4.0,7,1,"Men's Clothing, Shopping, Women's Clothing, Formal Wear, Fashion"
G_0iXYnyIbmYKEMJLNWD6A,Curio Theatre Company,815 S 48th St,Philadelphia,PA,19143,39.948201,-75.218418,4.5,5,1,"Arts & Entertainment, Performing Arts"
6cD-vBZ3lg-9Fk_NkAVcaQ,Rapid Delivery Service,"1933 Chestnut St, Ste 1R",Philadelphia,PA,19103,39.9521493,-75.1731016297,5.0,14,1,"Professional Services, Couriers & Delivery Services, Shredding Services, Personal Assistants, Local Services"
G0NSmjqBQetKio5DSP7t0w,Mew Gallery,906 Christian St.,Philadelphia,PA,19176,39.938816,-75.158121,4.5,9,0,"Shopping, Arts & Crafts"
W23Gvu7dJDjPq3PC8Q-f6A,Wah-Gi-Wah,4447 Chestnut St,Philadelphia,PA,19104,39.95705,-75.2111445,3.5,135,1,"Halal, Restaurants, Indian, Food, Pakistani"
J8S7cPPlTgsQnXKVfTyN8g,PYT,"The Piazza At Schmidts, 1050 N Hancock St",Philadelphia,PA,19123,39.9665050097,-75.1391493002,3.0,806,0,"American (Traditional), Food, Salad, Burgers, Bars, Nightlife, Restaurants"
WyPYFSlb_DnWWym87brdbA,Expressions of You Card & Gift Shop,7200 Ogontz Ave,Philadelphia,PA,19138,40.0641875,-75.1538198,4.0,5,1,"Shopping, Flowers & Gifts"
wtFgXCVy9IVDo10PLU_bjg,F45 Training Northern Liberties,117 Spring Garden St,Philadelphia,PA,19123,39.9608513,-75.1395338,4.5,20,1,"Fitness & Instruction, Trainers, Active Life, Gyms, Interval Training Gyms, Circuit Training Gyms"
l2H2TDEpnAGSi9SG6evqww,Grill N Dutchy,5522 Germantown Ave,Philadelphia,PA,19144,40.034592,-75.173702,4.0,13,1,"Caribbean, Restaurants"
BRLMLt3k6NqDDPezHIS8hw,Walter Wood Real Estate,4005 Chestnut St,Philadelphia,PA,19104,39.9559525,-75.2025511,3.0,16,1,"Home Services, Real Estate, Property Management, Real Estate Services"
1gWKVWJN2Hy8Hw7WJz5POA,Quisqueya,345 N 12th St,Philadelphia,PA,19107,39.9589466,-75.158145,4.0,5,0,"Latin American, Food, Restaurants, Ethnic Food, Specialty Food"
502_oIIGv3G7ZHXUeMiZvA,Johnny Rock's Grill,8601 Frankford Ave,Philadelphia,PA,19136,40.046191,-75.0150899,4.0,40,0,"Food, Food Delivery Services, Barbeque, Restaurants, Cheesesteaks"
TWUrms4SJGGkDlsQpWJ5DA,Highline Automotive,4343 Torresdale Ave,Philadelphia,PA,19136,40.0395985,-75.082729,2.5,7,1,"Used Car Dealers, Auto Repair, Commercial Truck Dealers, Car Dealers, Automotive"
41ZygSobaaAr84ZkLGjY0A,Edible Arrangements,2308 West Oregon Ave,Philadelphia,PA,19145,39.9178706,-75.1869588,2.5,12,1,"Florists, Flowers & Gifts, Food, Gift Shops, Chocolatiers & Shops, Specialty Food, Shopping"
Hr6aM0s-woIJaW6DJSbvNQ,Aki Nom Nom Sushi & Ramen,1210 Walnut St,Philadelphia,PA,19107,39.948896,-75.1611319,3.5,573,1,"Sushi Bars, Restaurants, Lounges, Ramen, Japanese, Nightlife, Bars"
AuGJDBeJb6lwq734qfyDoA,Rauchut's Tavern,6501 Frankford Ave,Philadelphia,PA,19135,40.0293137,-75.0558632,4.5,5,1,"Nightlife, Bars"
tvVN3BCrAW5yOdkSqbtMrw,Amigos Spanish Immersion Preschool,"107 S 2nd St, STE: 101",Philadelphia,PA,19106,39.9480196,-75.1439646,5.0,18,1,"Education, Preschools"
e4hdGUQH8IX0Tcx1Aa3Ltw,McDonald's,1575 N 52nd St,Philadelphia,PA,19131,39.9799311011,-75.2242517721,2.0,7,1,"Coffee & Tea, Food, Fast Food, Burgers, Restaurants"
UG_sJQNAK4D2KmBYTfXLoQ,Pop-A-Lock Locksmith,"7047 Germantown Ave, Ste 101",Philadelphia,PA,19119,40.0582733,-75.1887825,5.0,15,1,"Keys & Locksmiths, Local Services, Automotive, Home Services, Security Systems, Professional Services"
EPMHuTHu46B123ivRIZ-Xg,Magic Carpet,34th & Walnut St,Philadelphia,PA,19176,39.9528123,-75.1920992,4.0,135,1,"Food Stands, Vegetarian, Restaurants, Mediterranean, Food"
clQli6NG7s8zMj5xdLjHmw,Wilson's Beverages,101 E Olney Ave,Philadelphia,PA,19120,40.039225,-75.11817,5.0,9,1,"Food, Beer, Wine & Spirits"
kXzYfIPhf5G19hm0hwM8Qw,Leziz Turkish Cuisine,611 E Passyunk Ave,Philadelphia,PA,19147,39.9414289,-75.1503017,4.0,238,0,"Vegetarian, Middle Eastern, Restaurants, Turkish, Seafood"
mx5y-OB9CHv80wcJ8SieEg,Jeff City Block - City Block Team / Compass RE,1624 Locust St,Philadelphia,PA,19103,39.9486,-75.168999,5.0,5,1,"Real Estate, Real Estate Agents, Home Services"
X_VJmXGiV6NqPwCrqjwPyw,Nathan's Famous,2955 Market St,Philadelphia,PA,19104,39.955346,-75.182122,1.5,5,1,"Hot Dogs, Restaurants"
8JSUpnzIRstdC4VnOrHGXA,Divan Turkish Restaurant,811 Sansom St,Philadelphia,PA,19107,39.9490326,-75.1546258,4.0,43,0,"Mediterranean, Restaurants, Falafel, Turkish, Sandwiches"
7U8PPZ2b2OVZpOBRaw3guQ,Walgreens,"901 Market Street, Space 2260",Philadelphia,PA,19107,39.9516327,-75.1557451,3.5,12,0,"Drugstores, Shopping, Photography Stores & Services, Beauty & Spas, Cosmetics & Beauty Supply, Food, Convenience Stores"
2YoJUob1RL-LCYGiXdq8dg,McDonald's,8500 Henry Ave,Philadelphia,PA,19128,40.063816,-75.238823,2.0,41,1,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food"
S7ISxkEZrgcsQpNKTvdyNg,Police and Fire Federal Credit Union,901 Arch St,Philadelphia,PA,19107,39.9535311284,-75.1548496699,2.5,39,1,"Financial Services, Banks & Credit Unions"
OOfY8bhTuC5A4qbdn8wFBA,Desi Village,4527 Baltimore Ave,Philadelphia,PA,19143,39.9491434,-75.2142152,3.5,113,1,"Restaurants, Pakistani, Indian, Vegan"
IA4QzPw-IFXwqgTg1XMN_g,Lonnie's BBQ Lunch Truck,525 N 41st St,Philadelphia,PA,19104,39.96213,-75.205103,4.0,6,0,"Restaurants, Barbeque, Food Stands"
-NQgfwpVyvDlA7pmmeNwrg,Superior Auto Care,900 S 2nd St,Philadelphia,PA,19147,39.9353865,-75.1470931,4.5,28,1,"Automotive, Auto Repair"
klkMDRLSe0cLkqKEBsujtw,Chef Tony's Kitchen,4320 Megargee St,Philadelphia,PA,19136,40.048232,-75.0119634,4.0,16,0,"American (New), Caterers, Event Planning & Services, Food, Farmers Market, Cajun/Creole, Street Vendors, Restaurants, Burgers, Chicken Wings"
qgQne6KhPvazQw9GLkov2g,Smokin Stogies N Stuff,102 S 18th St,Philadelphia,PA,19103,39.9515388,-75.1705174,4.5,27,1,"Shopping, Head Shops, Vape Shops, Tobacco Shops"
WMhwDub5KIuvGCjXH0fuVQ,Art Star,111 S Independence Mall E,Philadelphia,PA,19106,39.9497563,-75.1480623,4.5,51,1,"Arts & Crafts, Shopping, Fashion, Women's Clothing, Jewelry"
WjCPK_Y67TuiFLLHc_NHoA,Salon Mane,4151 Main St,Philadelphia,PA,19127,40.0233192053,-75.2196568369,4.0,9,1,"Beauty & Spas, Hair Extensions, Hair Salons, Hair Stylists"
funsVnBxQ2iskjcdjyhg6g,Meridian Medica,"1124 Walnut St, Fl 3",Philadelphia,PA,19107,39.9486134,-75.1602156,3.5,31,1,"Traditional Chinese Medicine, Beauty & Spas, Tui Na, Reflexology, Health & Medical, Massage, Acupuncture, Massage Therapy"
d_mwzVgpkFo_D9mjSC36_w,She Moves Philly,"1619 Walnut St, Fl 5",Philadelphia,PA,19103,39.9500869,-75.1683553,5.0,40,1,"Real Estate Agents, Real Estate Services, Real Estate, Home Services"
MPkF262tEuAYhiCWjWld_g,Barry Bush Home Improvements,237 S Melville St,Philadelphia,PA,19139,39.9537438,-75.2128198,5.0,45,1,"Drywall Installation & Repair, Pressure Washers, Painters, Home Services, Decks & Railing"
Unw031KzD4WIWWKve0-Jxw,Julio's Mufflers,2200 N Hope St,Philadelphia,PA,19133,39.9834266,-75.1331697,3.5,14,1,"Auto Parts & Supplies, Auto Repair, Automotive"
5ct34otoSU9jVmeLb7LNFQ,"Harry's Occult Shop, Inc",1238 South St,Philadelphia,PA,19147,39.9432958,-75.1628455,4.5,11,0,"Grocery, Hobby Shops, Food, Local Services, Shopping"
743qnQR06E9kUnq1uaS7rw,"Todd A Fleischman, DMD and Associates","1608 Walnut St, Ste 1100",Philadelphia,PA,19103,39.9495016,-75.1680817,4.5,10,1,"Dentists, Cosmetic Dentists, Health & Medical"
BObbU6CXdn1G5O2JkKJMgA,Lineage Gallery,21 N. 2nd St,Philadelphia,PA,19195,39.9505915,-75.1435088,5.0,5,0,"Shopping, Arts & Entertainment, Art Galleries"
k_CZOE7EDy3aE-LqzB3CXg,Philadelphia Lactation,827 North 20th St,Philadelphia,PA,19130,39.9698933,-75.1693471,5.0,14,1,"Health & Medical, Lactation Services, Pediatricians, Doctors, Doulas"
lhGBI6YnRnPuuGNfWCMwRA,Safelite AutoGlass,709 Washington Ave,Philadelphia,PA,19147,39.9360010235,-75.1557,4.0,79,1,"Windshield Installation & Repair, Auto Glass Services, Body Shops, Automotive"
QvwfN9izvSDcj5OxRJgIfQ,TP.Top Salon,7934 Bustleton Ave,Philadelphia,PA,19152,40.0585658936,-75.0527792593,4.5,14,1,"Nail Technicians, Beauty & Spas, Hair Salons, Nail Salons"
ekpKX6X9ibPOnmQSaTfRGg,Philly Art Collective,253 N 3rd St,Philadelphia,PA,19106,39.955475,-75.144287,3.0,5,1,"Arts & Entertainment, Shopping, Art Galleries"
VZPqQGDDGRwKFG79eP-ZjQ,Oteri's Italian Bakery,499 Domino Ln,Philadelphia,PA,19128,40.04494,-75.2311762,4.0,8,0,"Food, Bakeries"
35GnZKj5t18rDyA1PyQENA,Ridge Ave Pizza & Grill,1500 Ridge Ave,Philadelphia,PA,19130,39.967954,-75.1621932,3.0,16,0,"Restaurants, Pizza"
xKPf2mNMmhm39CArujn2Wg,Xiang Gourmet,1304 Walnut St,Philadelphia,PA,19107,39.9489101,-75.1624159,4.0,48,0,"Restaurants, Chinese"
wF978e1ynly8szIHIoLiRA,The Suit Store,1225 Chestnut St,Philadelphia,PA,19107,39.9506393407,-75.1614636149,4.5,12,1,"Men's Clothing, Fashion, Shopping, Formal Wear"
mJqwqXTua2ow3zHEyMm7Bw,Raykin Watch Repairs,60 N 9th St,Philadelphia,PA,19107,39.9531598,-75.1549052,4.0,11,1,"Watch Repair, Watches, Local Services, Jewelry, Shopping"
su6_gdnoo5W15eAOahdnuQ,Pita Uno,138 S 11th St,Philadelphia,PA,19107,39.9489971,-75.1590285,4.5,7,0,"Food, Local Flavor, Specialty Food, Mediterranean, Restaurants, Ethnic Food"
6teUhC1N3bSFJX4dcKfrHg,Alden Park,2979 W School House Ln,Philadelphia,PA,19144,40.0274997,-75.1881398,2.5,9,1,"Real Estate, Apartments, Home Services"
GkjA0yHcFU2yGMBq72jEyw,Devilfish Ink,2424 Martha St,Philadelphia,PA,19125,39.9825781,-75.1275614,5.0,7,1,"Local Services, Screen Printing, Professional Services, Screen Printing/T-Shirt Printing, Graphic Design"
Hj0DOOPs2bW_Rqd_Zv1MPQ,Abrams Plumbing and Heating,,Philadelphia,PA,19111,40.0635817,-75.0786357,4.5,6,1,"Plumbing, Home Services, Heating & Air Conditioning/HVAC"
lh3zX7KElyS3Gc5Iqn7Cnw,City Running Tours,,Philadelphia,PA,19103,39.9531865,-75.1749671,5.0,7,1,"Active Life, Hotels & Travel, Tours"
8uc-V5fIPcsHfLc6wR6aOQ,Redwood,340 South St,Philadelphia,PA,19147,39.941523,-75.148861,3.0,61,0,"Nightlife, American (New), Restaurants, Bars, Breakfast & Brunch"
MiZceSdvf3etkKX_jYwQHA,Pompanoosuc Mills,4120 Main St,Philadelphia,PA,19127,40.0226761,-75.2192502,3.0,5,1,"Home Decor, Shopping, Furniture Stores, Home & Garden"
WixiQugMjFgCF_MBN8YSzg,Smoked and Chopped,3300 Fairmount Ave,Philadelphia,PA,19104,39.9661569,-75.1910622,4.0,5,1,"Restaurants, American (Traditional), Food Delivery Services, Barbeque, Food"
zcio2NjmGKZFOXfTtQA4ZA,Mexican Post,104 Chestnut St,Philadelphia,PA,19106,39.948011,-75.142785,2.5,90,0,"Restaurants, Mexican, Tex-Mex"
M-xyLgKg_Tno6GTRWu8JIw,Temple University Orthodontic Department,"3223 N Broad St, Fl 2",Philadelphia,PA,19140,40.002206,-75.1519535,2.5,6,1,"Orthodontists, Health & Medical, Dentists"
N2WMU2coC-SK8opsRkj1Og,US Post Office,"1500 John F Kennedy Blvd, Ste C31",Philadelphia,PA,19102,39.9534989,-75.1658782,2.0,25,1,"Shipping Centers, Public Services & Government, Post Offices, Local Services"
bYLtRQuVUmpPdMCq9-NSlQ,MindEscape,521 S 4th St,Philadelphia,PA,19147,39.9420277917,-75.1489698,5.0,56,1,"Team Building Activities, Active Life, Event Planning & Services, Arts & Entertainment, Escape Games, Arcades"
obIvMFT-JNT54N7lcrtjDg,The Lennox Apartments,236 W Walnut Ln,Philadelphia,PA,19144,40.0365003,-75.1827251,1.0,9,1,"Home Services, Apartments, Real Estate, Real Estate Services"
5ICrDkwtX4ykKOLVJ1tFJA,Kaffa Crossing,4421 Chestnut St,Philadelphia,PA,19104,39.9568639964,-75.2104099153,4.0,207,1,"Restaurants, Coffee & Tea, Ethiopian, Food, Breakfast & Brunch, Juice Bars & Smoothies"
h8wRltXO0JinD5BwEPtFrA,Philly Sweettooth,630 S 4th St,Philadelphia,PA,19147,39.9408545,-75.1494532,4.0,43,0,"Food, Specialty Food, Ice Cream & Frozen Yogurt, Candy Stores"
A8wTbf5kgFdcqxOl04Cu7w,Dino's Party Center,1638 S 9th St,Philadelphia,PA,19148,39.92831,-75.160391,4.5,40,1,"Party & Event Planning, Party Supplies, Wedding Planning, Furniture Stores, Event Planning & Services, Home & Garden, Balloon Services, Shopping, Party Equipment Rentals"
xgCDtx95_83aF3lU-30noA,Gap Factory,"1912-18 Chestnut St, Ste 700",Philadelphia,PA,19103,39.951746,-75.17248,3.5,23,1,"Men's Clothing, Sporting Goods, Shopping, Sports Wear, Women's Clothing, Fashion, Outlet Stores, Children's Clothing"
BDwjyU57qzycgtwW8OCfGA,Wee Ones,7816 Halstead St,Philadelphia,PA,19111,40.0718783,-75.0825823,2.0,8,1,"Local Services, Child Care & Day Care"
4lwprLC0sYS3isHe3_qqyw,Strands 25,2504 S Broad St,Philadelphia,PA,19145,39.9192392,-75.1711482,5.0,6,1,"Hair Salons, Beauty & Spas"
b0PRhOHyCi4AjQAMfWnjjQ,Amalgam Comics & Coffeehouse,2578 Frankford Ave,Philadelphia,PA,19125,39.9850487942,-75.1244196271,4.5,89,1,"Comic Books, Shopping, Coffee & Tea, Food, Bakeries, Books, Mags, Music & Video"
Q_t5XEiOLDVVYke9u7_uew,Styledelphia,8113 Ridge Ave,Philadelphia,PA,19128,40.05733,-75.235933,3.5,15,0,"Makeup Artists, Fashion, Beauty & Spas, Shopping, Hair Salons, Used, Vintage & Consignment, Hair Stylists, Cosmetics & Beauty Supply"
xWCERoeAakW3OiA4DR9iqw,Pat's Place,4200 Manayunk Ave,Philadelphia,PA,19128,40.0261995,-75.2158057,4.5,12,0,"Burgers, Delis, Breakfast & Brunch, Sandwiches, Food, Food Delivery Services, Restaurants"
oDKGXVSQfegQt1QU9KLiJA,McDonald's,2801 Cottman Ave,Philadelphia,PA,19149,40.0444786018,-75.0533566577,1.5,50,1,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food"
T3VOEncALh9RJXFUcDiqUQ,The Mini Trini Truck,16th & JFK Love Park,Philadelphia,PA,19102,39.9556241,-75.1647529,3.0,16,0,"Street Vendors, Food Trucks, Food"
2fDxegMVGVUY31L3V__MgQ,Kirk G Kredell,2636 E York St,Philadelphia,PA,19125,39.9753594,-75.1220195,5.0,6,0,"Shopping, Home & Garden, Hardware Stores"
DBcy7rP5chQyvZ4nMTkBFA,Oxford Rehabilitation Center,6735 Harbison Ave,Philadelphia,PA,19149,40.0398013,-75.064948,5.0,6,1,"Acupuncture, Health & Medical, Fitness & Instruction, Chiropractors, Physical Therapy, Active Life, Gyms"
t1QrCzXpmtHpPzTggqKUaQ,Checkers,5129 Market Street,Philadelphia,PA,19139,39.9600697,-75.2245007,2.5,5,0,"Food, Fast Food, Restaurants, Burgers"
8voubLtV5i1Vs4ieTq_gcA,Chesterbrook Academy Preschool,510 Walnut St,Philadelphia,PA,19106,39.947595,-75.150164,3.5,12,1,"Local Services, Private Schools, Child Care & Day Care, Preschools, Education, Day Camps, Elementary Schools, Summer Camps, Active Life"
nAFLBslPK9GxNqzvHhiEwQ,Pelvic and Sexual Health Institute,"207 N Broad St, Fl 4",Philadelphia,PA,19107,39.9564474,-75.1623361,2.5,9,1,"Health & Medical, Medical Centers"
1RhquR9-ODyfNxMNUnXmxA,OffShoots,440 Domino Ln,Philadelphia,PA,19128,40.0433916,-75.2354631,5.0,8,1,"Florists, Event Planning & Services, Shopping, Local Services, Floral Designers, Flowers & Gifts, Sewing & Alterations"
X6sTEsFWj1ZdiuGcUj9uYQ,JC's Deli,2300 S Croskey St,Philadelphia,PA,19145,39.923563,-75.1840635,4.0,11,0,"Restaurants, Italian, Delis"
O7V5-EkWlcNUbZFMcrSpSQ,Dentists On Washington,544 Washington Ave,Philadelphia,PA,19147,39.9349007,-75.1536716,4.5,42,1,"General Dentistry, Health & Medical, Dentists"
Y7bpk83gKWgCmi7yKGTTug,Wendy's,2130 S Christopher Columbus Blvd,Philadelphia,PA,19148,39.918945,-75.140839,1.5,27,1,"Fast Food, Restaurants, Burgers"
EQDtTsve_bNxhQzxfVy9nA,ReLet's Foot SPA,"132 S 17th St, Fl 2",Philadelphia,PA,19103,39.9504874,-75.1691989,4.0,73,1,"Health & Medical, Beauty & Spas, Massage Therapy, Reflexology, Massage, Tui Na, Traditional Chinese Medicine, Acupuncture, Day Spas"
q-qDww0P3s7GFhyII4TYbg,Three Trees Custom Framing,722 South 4th St,Philadelphia,PA,19147,39.9400423,-75.1496698,4.5,14,1,"Shopping, Arts & Crafts, Framing"
eyH035q5IorJQjKDAZQm6g,Wayne Kee Hardware & Kitchen Supplies,936 Arch St,Philadelphia,PA,19107,39.95332,-75.156147,3.5,10,1,"Hardware Stores, Home & Garden, Shopping, Kitchen Supplies, Kitchen & Bath"
z8PyCPTIHTFmbb7cQVWUKg,Duke’s Of Marlborough,1429 Marlborough St,Philadelphia,PA,19125,39.9733597,-75.1336174,3.5,11,0,"Restaurants, Sandwiches"
KCl9Smwz_UwRqStq6dTC2A,ALDI,4421 Market St,Philadelphia,PA,19104,39.9592785,-75.2130031,4.0,40,1,"Discount Store, Meat Shops, Shopping, Grocery, Food, Beer, Wine & Spirits, Fruits & Veggies, Organic Stores, Specialty Food"
tFs9MbABAZeHLhfMh_mV6g,M's on the Square,604 S Washington Sq,Philadelphia,PA,19106,39.9459518,-75.1523091,4.0,15,1,"Hair Extensions, Beauty & Spas, Blow Dry/Out Services, Hair Salons"
e_lqKAWIiE8wU6mk2HPI-Q,Taco Bell,1037 Chestnut St,Philadelphia,PA,19107,39.9502,-75.15762,2.5,68,1,"Restaurants, Breakfast & Brunch, Tacos, Mexican, Fast Food, Tex-Mex"
i021iBZ1SatdR-NzBuR7Cw,Tano's Deli,7401 Bingham St,Philadelphia,PA,19111,40.0621974,-75.0804316,4.5,11,1,"Restaurants, Delis"
iOKdzs-arrM9Jv4TKz5M1Q,Little Italy Pizza & Trattoria,342 Queen St,Philadelphia,PA,19147,39.9374108,-75.1499642,3.5,101,1,"Food, Restaurants, Pizza"
OEeQTVPtrKq4kPqdIJLrKw,McDonald's,29 Grays Ferry Ave,Philadelphia,PA,19146,39.9394621,-75.1912313,1.5,30,1,"Fast Food, Burgers, Food, Restaurants, Coffee & Tea"
y7XfZ8xgOggcqoiyRHfwDg,Excel Physical Therapy - Center City,"1608 Walnut St, Fl 2",Philadelphia,PA,19103,39.9496657,-75.1680264,4.5,45,1,"Physical Therapy, Trainers, Fitness & Instruction, Health & Medical, Active Life"
HhVtu9x95-hygnUjQn6yBQ,The Down Town Club,600 Chestnut St,Philadelphia,PA,19106,39.9490638,-75.150979,4.5,23,1,"Caterers, Event Planning & Services, Venues & Event Spaces"
lRrpp0s9X7i7zfrFk5YW0A,Helena Raju Photography,,Philadelphia,PA,19147,39.9350642,-75.1516194,5.0,10,1,"Session Photography, Photographers, Event Planning & Services, Event Photography"
GWv1-6HFvZf4cOy1J6_CKQ,Taqueria Feliz,4410 Main St,Philadelphia,PA,19127,40.0258865,-75.2250971,4.0,460,0,"Mexican, Restaurants"
